,combination,count,freq,iteration
567,ant-weak_mut-absent,4,0.166666667,9920
568,ant-weak_mut-strong,1,0.041666667,9920
569,ant-weak_mut-weak,1,0.041666667,9920
570,ant-absent_mut-absent,3,0.125,9919
571,ant-strong_mut-absent,9,0.375,9919
572,ant-strong_mut-strong,2,0.083333333,9919
573,ant-strong_mut-weak,5,0.208333333,9919
574,ant-weak_mut-absent,5,0.208333333,9919
575,ant-absent_mut-absent,4,0.166666667,9918
576,ant-absent_mut-weak,1,0.041666667,9918
577,ant-strong_mut-absent,8,0.333333333,9918
578,ant-strong_mut-strong,2,0.083333333,9918
579,ant-strong_mut-weak,4,0.166666667,9918
580,ant-weak_mut-absent,4,0.166666667,9918
581,ant-weak_mut-weak,1,0.041666667,9918
582,ant-absent_mut-absent,2,0.083333333,9917
583,ant-absent_mut-weak,1,0.041666667,9917
584,ant-strong_mut-absent,9,0.375,9917
585,ant-strong_mut-strong,1,0.041666667,9917
586,ant-strong_mut-weak,5,0.208333333,9917
587,ant-weak_mut-absent,5,0.208333333,9917
588,ant-weak_mut-strong,1,0.041666667,9917
589,ant-absent_mut-absent,2,0.083333333,9916
590,ant-absent_mut-weak,1,0.041666667,9916
591,ant-strong_mut-absent,12,0.5,9916
592,ant-strong_mut-strong,2,0.083333333,9916
593,ant-strong_mut-weak,2,0.083333333,9916
594,ant-weak_mut-absent,5,0.208333333,9916
595,ant-absent_mut-strong,1,0.041666667,9915
596,ant-absent_mut-weak,1,0.041666667,9915
597,ant-strong_mut-absent,12,0.5,9915
598,ant-strong_mut-strong,1,0.041666667,9915
599,ant-strong_mut-weak,2,0.083333333,9915
600,ant-weak_mut-absent,5,0.208333333,9915
601,ant-weak_mut-weak,2,0.083333333,9915
602,ant-absent_mut-absent,3,0.125,9914
603,ant-absent_mut-strong,1,0.041666667,9914
604,ant-strong_mut-absent,12,0.5,9914
605,ant-strong_mut-weak,1,0.041666667,9914
606,ant-weak_mut-absent,3,0.125,9914
607,ant-weak_mut-strong,1,0.041666667,9914
608,ant-weak_mut-weak,3,0.125,9914
609,ant-absent_mut-absent,2,0.083333333,9913
610,ant-absent_mut-weak,1,0.041666667,9913
611,ant-strong_mut-absent,11,0.458333333,9913
612,ant-strong_mut-strong,2,0.083333333,9913
613,ant-strong_mut-weak,2,0.083333333,9913
614,ant-weak_mut-absent,3,0.125,9913
615,ant-weak_mut-weak,3,0.125,9913
616,ant-absent_mut-absent,2,0.083333333,9912
617,ant-absent_mut-strong,1,0.041666667,9912
618,ant-strong_mut-absent,11,0.458333333,9912
619,ant-strong_mut-weak,3,0.125,9912
620,ant-weak_mut-absent,3,0.125,9912
621,ant-weak_mut-strong,1,0.041666667,9912
622,ant-weak_mut-weak,3,0.125,9912
623,ant-absent_mut-absent,3,0.125,9911
624,ant-absent_mut-strong,1,0.041666667,9911
625,ant-absent_mut-weak,1,0.041666667,9911
626,ant-strong_mut-absent,9,0.375,9911
627,ant-strong_mut-strong,1,0.041666667,9911
628,ant-strong_mut-weak,4,0.166666667,9911
629,ant-weak_mut-absent,4,0.166666667,9911
630,ant-weak_mut-weak,1,0.041666667,9911
631,ant-absent_mut-absent,3,0.125,9910
632,ant-strong_mut-absent,8,0.333333333,9910
633,ant-strong_mut-strong,1,0.041666667,9910
634,ant-strong_mut-weak,4,0.166666667,9910
635,ant-weak_mut-absent,6,0.25,9910
636,ant-weak_mut-strong,1,0.041666667,9910
637,ant-weak_mut-weak,1,0.041666667,9910
638,ant-absent_mut-absent,3,0.125,9909
639,ant-absent_mut-weak,2,0.083333333,9909
640,ant-strong_mut-absent,11,0.458333333,9909
641,ant-strong_mut-strong,2,0.083333333,9909
642,ant-strong_mut-weak,3,0.125,9909
643,ant-weak_mut-absent,3,0.125,9909
644,ant-absent_mut-absent,2,0.083333333,9908
645,ant-absent_mut-strong,1,0.041666667,9908
646,ant-absent_mut-weak,1,0.041666667,9908
647,ant-strong_mut-absent,10,0.416666667,9908
648,ant-strong_mut-strong,1,0.041666667,9908
649,ant-strong_mut-weak,3,0.125,9908
650,ant-weak_mut-absent,4,0.166666667,9908
651,ant-weak_mut-weak,2,0.083333333,9908
652,ant-absent_mut-absent,2,0.083333333,9907
653,ant-strong_mut-absent,11,0.458333333,9907
654,ant-strong_mut-strong,1,0.041666667,9907
655,ant-strong_mut-weak,4,0.166666667,9907
656,ant-weak_mut-absent,4,0.166666667,9907
657,ant-weak_mut-strong,1,0.041666667,9907
658,ant-weak_mut-weak,1,0.041666667,9907
659,ant-absent_mut-absent,4,0.166666667,9906
660,ant-absent_mut-weak,1,0.041666667,9906
661,ant-strong_mut-absent,9,0.375,9906
662,ant-strong_mut-strong,1,0.041666667,9906
663,ant-strong_mut-weak,4,0.166666667,9906
664,ant-weak_mut-absent,3,0.125,9906
665,ant-weak_mut-strong,1,0.041666667,9906
666,ant-weak_mut-weak,1,0.041666667,9906
667,ant-absent_mut-absent,5,0.208333333,9905
668,ant-strong_mut-absent,8,0.333333333,9905
669,ant-strong_mut-strong,1,0.041666667,9905
670,ant-strong_mut-weak,5,0.208333333,9905
671,ant-weak_mut-absent,3,0.125,9905
672,ant-weak_mut-strong,1,0.041666667,9905
673,ant-weak_mut-weak,1,0.041666667,9905
674,ant-absent_mut-absent,2,0.083333333,9904
675,ant-strong_mut-absent,10,0.416666667,9904
676,ant-strong_mut-strong,2,0.083333333,9904
677,ant-strong_mut-weak,4,0.166666667,9904
678,ant-weak_mut-absent,5,0.208333333,9904
679,ant-weak_mut-weak,1,0.041666667,9904
680,ant-absent_mut-weak,3,0.125,9903
681,ant-strong_mut-absent,11,0.458333333,9903
682,ant-strong_mut-strong,1,0.041666667,9903
683,ant-strong_mut-weak,2,0.083333333,9903
684,ant-weak_mut-absent,5,0.208333333,9903
685,ant-weak_mut-strong,1,0.041666667,9903
686,ant-weak_mut-weak,1,0.041666667,9903
687,ant-absent_mut-absent,2,0.083333333,9902
688,ant-absent_mut-weak,2,0.083333333,9902
689,ant-strong_mut-absent,13,0.541666667,9902
690,ant-strong_mut-strong,1,0.041666667,9902
691,ant-strong_mut-weak,1,0.041666667,9902
692,ant-weak_mut-absent,1,0.041666667,9902
693,ant-weak_mut-strong,1,0.041666667,9902
694,ant-weak_mut-weak,3,0.125,9902
695,ant-absent_mut-absent,2,0.083333333,9901
696,ant-absent_mut-strong,2,0.083333333,9901
697,ant-strong_mut-absent,10,0.416666667,9901
698,ant-strong_mut-weak,4,0.166666667,9901
699,ant-weak_mut-absent,4,0.166666667,9901
700,ant-weak_mut-weak,2,0.083333333,9901
701,ant-absent_mut-absent,1,0.041666667,9900
702,ant-absent_mut-strong,1,0.041666667,9900
703,ant-absent_mut-weak,2,0.083333333,9900
704,ant-strong_mut-absent,9,0.375,9900
705,ant-strong_mut-strong,1,0.041666667,9900
706,ant-strong_mut-weak,3,0.125,9900
707,ant-weak_mut-absent,6,0.25,9900
708,ant-weak_mut-weak,1,0.041666667,9900
709,ant-absent_mut-absent,3,0.125,9899
710,ant-absent_mut-strong,1,0.041666667,9899
711,ant-absent_mut-weak,1,0.041666667,9899
712,ant-strong_mut-absent,10,0.416666667,9899
713,ant-strong_mut-strong,1,0.041666667,9899
714,ant-strong_mut-weak,3,0.125,9899
715,ant-weak_mut-absent,5,0.208333333,9899
716,ant-absent_mut-absent,4,0.166666667,9898
717,ant-strong_mut-absent,11,0.458333333,9898
718,ant-strong_mut-strong,2,0.083333333,9898
719,ant-strong_mut-weak,2,0.083333333,9898
720,ant-weak_mut-absent,3,0.125,9898
721,ant-weak_mut-weak,2,0.083333333,9898
722,ant-absent_mut-absent,3,0.125,9897
723,ant-absent_mut-weak,1,0.041666667,9897
724,ant-strong_mut-absent,9,0.375,9897
725,ant-strong_mut-strong,1,0.041666667,9897
726,ant-strong_mut-weak,4,0.166666667,9897
727,ant-weak_mut-absent,4,0.166666667,9897
728,ant-weak_mut-strong,1,0.041666667,9897
729,ant-weak_mut-weak,1,0.041666667,9897
730,ant-absent_mut-absent,3,0.125,9896
731,ant-absent_mut-weak,1,0.041666667,9896
732,ant-strong_mut-absent,11,0.458333333,9896
733,ant-strong_mut-strong,2,0.083333333,9896
734,ant-strong_mut-weak,2,0.083333333,9896
735,ant-weak_mut-absent,4,0.166666667,9896
736,ant-weak_mut-weak,1,0.041666667,9896
737,ant-absent_mut-absent,2,0.083333333,9895
738,ant-absent_mut-strong,1,0.041666667,9895
739,ant-strong_mut-absent,11,0.458333333,9895
740,ant-strong_mut-strong,1,0.041666667,9895
741,ant-strong_mut-weak,3,0.125,9895
742,ant-weak_mut-absent,3,0.125,9895
743,ant-weak_mut-weak,3,0.125,9895
744,ant-absent_mut-absent,3,0.125,9894
745,ant-strong_mut-absent,10,0.416666667,9894
746,ant-strong_mut-strong,1,0.041666667,9894
747,ant-strong_mut-weak,3,0.125,9894
748,ant-weak_mut-absent,4,0.166666667,9894
749,ant-weak_mut-strong,1,0.041666667,9894
750,ant-weak_mut-weak,2,0.083333333,9894
751,ant-absent_mut-absent,3,0.125,9893
752,ant-strong_mut-absent,11,0.458333333,9893
753,ant-strong_mut-strong,2,0.083333333,9893
754,ant-strong_mut-weak,2,0.083333333,9893
755,ant-weak_mut-absent,4,0.166666667,9893
756,ant-weak_mut-weak,2,0.083333333,9893
757,ant-absent_mut-absent,4,0.166666667,9892
758,ant-strong_mut-absent,8,0.333333333,9892
759,ant-strong_mut-strong,2,0.083333333,9892
760,ant-strong_mut-weak,4,0.166666667,9892
761,ant-weak_mut-absent,5,0.208333333,9892
762,ant-weak_mut-weak,1,0.041666667,9892
763,ant-absent_mut-absent,3,0.125,9891
764,ant-absent_mut-weak,1,0.041666667,9891
765,ant-strong_mut-absent,10,0.416666667,9891
766,ant-strong_mut-weak,4,0.166666667,9891
767,ant-weak_mut-absent,4,0.166666667,9891
768,ant-weak_mut-strong,2,0.083333333,9891
769,ant-absent_mut-absent,1,0.041666667,9890
770,ant-absent_mut-strong,1,0.041666667,9890
771,ant-absent_mut-weak,1,0.041666667,9890
772,ant-strong_mut-absent,11,0.458333333,9890
773,ant-strong_mut-weak,3,0.125,9890
774,ant-weak_mut-absent,4,0.166666667,9890
775,ant-weak_mut-strong,1,0.041666667,9890
776,ant-weak_mut-weak,2,0.083333333,9890
777,ant-absent_mut-absent,2,0.083333333,9889
778,ant-absent_mut-strong,1,0.041666667,9889
779,ant-absent_mut-weak,1,0.041666667,9889
780,ant-strong_mut-absent,11,0.458333333,9889
781,ant-strong_mut-strong,1,0.041666667,9889
782,ant-strong_mut-weak,3,0.125,9889
783,ant-weak_mut-absent,4,0.166666667,9889
784,ant-weak_mut-weak,1,0.041666667,9889
785,ant-absent_mut-absent,2,0.083333333,9888
786,ant-strong_mut-absent,10,0.416666667,9888
787,ant-strong_mut-strong,2,0.083333333,9888
788,ant-strong_mut-weak,5,0.208333333,9888
789,ant-weak_mut-absent,4,0.166666667,9888
790,ant-weak_mut-weak,1,0.041666667,9888
791,ant-absent_mut-absent,1,0.041666667,9887
792,ant-strong_mut-absent,10,0.416666667,9887
793,ant-strong_mut-weak,4,0.166666667,9887
794,ant-weak_mut-absent,5,0.208333333,9887
795,ant-weak_mut-strong,2,0.083333333,9887
796,ant-weak_mut-weak,2,0.083333333,9887
797,ant-absent_mut-absent,2,0.083333333,9886
798,ant-absent_mut-strong,1,0.041666667,9886
799,ant-strong_mut-absent,9,0.375,9886
800,ant-strong_mut-strong,1,0.041666667,9886
801,ant-strong_mut-weak,4,0.166666667,9886
802,ant-weak_mut-absent,6,0.25,9886
803,ant-weak_mut-weak,1,0.041666667,9886
804,ant-absent_mut-absent,2,0.083333333,9885
805,ant-strong_mut-absent,12,0.5,9885
806,ant-strong_mut-strong,1,0.041666667,9885
807,ant-strong_mut-weak,2,0.083333333,9885
808,ant-weak_mut-absent,3,0.125,9885
809,ant-weak_mut-strong,1,0.041666667,9885
810,ant-weak_mut-weak,3,0.125,9885
811,ant-absent_mut-absent,5,0.208333333,9884
812,ant-strong_mut-absent,8,0.333333333,9884
813,ant-strong_mut-strong,1,0.041666667,9884
814,ant-strong_mut-weak,5,0.208333333,9884
815,ant-weak_mut-absent,3,0.125,9884
816,ant-weak_mut-strong,1,0.041666667,9884
817,ant-weak_mut-weak,1,0.041666667,9884
818,ant-absent_mut-absent,3,0.125,9883
819,ant-strong_mut-absent,9,0.375,9883
820,ant-strong_mut-weak,4,0.166666667,9883
821,ant-weak_mut-absent,4,0.166666667,9883
822,ant-weak_mut-strong,2,0.083333333,9883
823,ant-weak_mut-weak,2,0.083333333,9883
824,ant-absent_mut-absent,2,0.083333333,9882
825,ant-strong_mut-absent,8,0.333333333,9882
826,ant-strong_mut-strong,2,0.083333333,9882
827,ant-strong_mut-weak,5,0.208333333,9882
828,ant-weak_mut-absent,7,0.291666667,9882
829,ant-absent_mut-absent,2,0.083333333,9881
830,ant-absent_mut-weak,1,0.041666667,9881
831,ant-strong_mut-absent,10,0.416666667,9881
832,ant-strong_mut-strong,2,0.083333333,9881
833,ant-strong_mut-weak,2,0.083333333,9881
834,ant-weak_mut-absent,4,0.166666667,9881
835,ant-weak_mut-weak,3,0.125,9881
836,ant-absent_mut-absent,5,0.208333333,9880
837,ant-strong_mut-absent,9,0.375,9880
838,ant-strong_mut-strong,1,0.041666667,9880
839,ant-strong_mut-weak,4,0.166666667,9880
840,ant-weak_mut-absent,4,0.166666667,9880
841,ant-weak_mut-strong,1,0.041666667,9880
842,ant-absent_mut-absent,4,0.166666667,9879
843,ant-strong_mut-absent,10,0.416666667,9879
844,ant-strong_mut-strong,2,0.083333333,9879
845,ant-strong_mut-weak,4,0.166666667,9879
846,ant-weak_mut-absent,3,0.125,9879
847,ant-weak_mut-weak,1,0.041666667,9879
848,ant-absent_mut-absent,1,0.041666667,9878
849,ant-absent_mut-strong,1,0.041666667,9878
850,ant-absent_mut-weak,3,0.125,9878
851,ant-strong_mut-absent,13,0.541666667,9878
852,ant-strong_mut-strong,1,0.041666667,9878
853,ant-strong_mut-weak,2,0.083333333,9878
854,ant-weak_mut-absent,3,0.125,9878
855,ant-absent_mut-absent,1,0.041666667,9877
856,ant-absent_mut-strong,1,0.041666667,9877
857,ant-absent_mut-weak,2,0.083333333,9877
858,ant-strong_mut-absent,11,0.458333333,9877
859,ant-strong_mut-strong,1,0.041666667,9877
860,ant-strong_mut-weak,2,0.083333333,9877
861,ant-weak_mut-absent,4,0.166666667,9877
862,ant-weak_mut-weak,2,0.083333333,9877
863,ant-absent_mut-absent,4,0.166666667,9876
864,ant-strong_mut-absent,9,0.375,9876
865,ant-strong_mut-strong,2,0.083333333,9876
866,ant-strong_mut-weak,5,0.208333333,9876
867,ant-weak_mut-absent,4,0.166666667,9876
868,ant-absent_mut-absent,3,0.125,9875
869,ant-strong_mut-absent,13,0.541666667,9875
870,ant-strong_mut-strong,1,0.041666667,9875
871,ant-strong_mut-weak,2,0.083333333,9875
872,ant-weak_mut-absent,3,0.125,9875
873,ant-weak_mut-strong,1,0.041666667,9875
874,ant-weak_mut-weak,1,0.041666667,9875
875,ant-absent_mut-absent,4,0.166666667,9874
876,ant-strong_mut-absent,7,0.291666667,9874
877,ant-strong_mut-strong,1,0.041666667,9874
878,ant-strong_mut-weak,5,0.208333333,9874
879,ant-weak_mut-absent,6,0.25,9874
880,ant-weak_mut-strong,1,0.041666667,9874
881,ant-absent_mut-absent,4,0.166666667,9873
882,ant-absent_mut-weak,2,0.083333333,9873
883,ant-strong_mut-absent,8,0.333333333,9873
884,ant-strong_mut-strong,1,0.041666667,9873
885,ant-strong_mut-weak,3,0.125,9873
886,ant-weak_mut-absent,4,0.166666667,9873
887,ant-weak_mut-strong,1,0.041666667,9873
888,ant-weak_mut-weak,1,0.041666667,9873
889,ant-absent_mut-absent,2,0.083333333,9872
890,ant-absent_mut-weak,1,0.041666667,9872
891,ant-strong_mut-absent,10,0.416666667,9872
892,ant-strong_mut-strong,2,0.083333333,9872
893,ant-strong_mut-weak,2,0.083333333,9872
894,ant-weak_mut-absent,6,0.25,9872
895,ant-weak_mut-weak,1,0.041666667,9872
896,ant-absent_mut-absent,3,0.125,9871
897,ant-strong_mut-absent,9,0.375,9871
898,ant-strong_mut-strong,1,0.041666667,9871
899,ant-strong_mut-weak,4,0.166666667,9871
900,ant-weak_mut-absent,4,0.166666667,9871
901,ant-weak_mut-strong,1,0.041666667,9871
902,ant-weak_mut-weak,2,0.083333333,9871
903,ant-absent_mut-absent,3,0.125,9870
904,ant-strong_mut-absent,9,0.375,9870
905,ant-strong_mut-strong,2,0.083333333,9870
906,ant-strong_mut-weak,3,0.125,9870
907,ant-weak_mut-absent,4,0.166666667,9870
908,ant-weak_mut-weak,3,0.125,9870
909,ant-absent_mut-absent,3,0.125,9869
910,ant-absent_mut-weak,1,0.041666667,9869
911,ant-strong_mut-absent,11,0.458333333,9869
912,ant-strong_mut-strong,2,0.083333333,9869
913,ant-strong_mut-weak,5,0.208333333,9869
914,ant-weak_mut-absent,2,0.083333333,9869
915,ant-absent_mut-absent,5,0.208333333,9868
916,ant-strong_mut-absent,8,0.333333333,9868
917,ant-strong_mut-strong,2,0.083333333,9868
918,ant-strong_mut-weak,4,0.166666667,9868
919,ant-weak_mut-absent,4,0.166666667,9868
920,ant-weak_mut-weak,1,0.041666667,9868
921,ant-absent_mut-absent,2,0.083333333,9867
922,ant-absent_mut-weak,1,0.041666667,9867
923,ant-strong_mut-absent,10,0.416666667,9867
924,ant-strong_mut-strong,2,0.083333333,9867
925,ant-strong_mut-weak,3,0.125,9867
926,ant-weak_mut-absent,5,0.208333333,9867
927,ant-weak_mut-weak,1,0.041666667,9867
928,ant-absent_mut-absent,3,0.125,9866
929,ant-absent_mut-weak,1,0.041666667,9866
930,ant-strong_mut-absent,7,0.291666667,9866
931,ant-strong_mut-strong,2,0.083333333,9866
932,ant-strong_mut-weak,3,0.125,9866
933,ant-weak_mut-absent,6,0.25,9866
934,ant-weak_mut-weak,2,0.083333333,9866
935,ant-absent_mut-absent,4,0.166666667,9865
936,ant-strong_mut-absent,9,0.375,9865
937,ant-strong_mut-weak,5,0.208333333,9865
938,ant-weak_mut-absent,3,0.125,9865
939,ant-weak_mut-strong,2,0.083333333,9865
940,ant-weak_mut-weak,1,0.041666667,9865
941,ant-absent_mut-absent,4,0.166666667,9864
942,ant-absent_mut-weak,1,0.041666667,9864
943,ant-strong_mut-absent,11,0.458333333,9864
944,ant-strong_mut-strong,1,0.041666667,9864
945,ant-strong_mut-weak,4,0.166666667,9864
946,ant-weak_mut-absent,1,0.041666667,9864
947,ant-weak_mut-strong,1,0.041666667,9864
948,ant-weak_mut-weak,1,0.041666667,9864
949,ant-absent_mut-absent,3,0.125,9863
950,ant-strong_mut-absent,8,0.333333333,9863
951,ant-strong_mut-strong,1,0.041666667,9863
952,ant-strong_mut-weak,4,0.166666667,9863
953,ant-weak_mut-absent,6,0.25,9863
954,ant-weak_mut-strong,1,0.041666667,9863
955,ant-weak_mut-weak,1,0.041666667,9863
956,ant-absent_mut-absent,3,0.125,9862
957,ant-strong_mut-absent,10,0.416666667,9862
958,ant-strong_mut-strong,1,0.041666667,9862
959,ant-strong_mut-weak,5,0.208333333,9862
960,ant-weak_mut-absent,3,0.125,9862
961,ant-weak_mut-strong,1,0.041666667,9862
962,ant-weak_mut-weak,1,0.041666667,9862
963,ant-absent_mut-absent,2,0.083333333,9861
964,ant-strong_mut-absent,10,0.416666667,9861
965,ant-strong_mut-strong,1,0.041666667,9861
966,ant-strong_mut-weak,3,0.125,9861
967,ant-weak_mut-absent,6,0.25,9861
968,ant-weak_mut-strong,1,0.041666667,9861
969,ant-weak_mut-weak,1,0.041666667,9861
970,ant-absent_mut-absent,2,0.083333333,9860
971,ant-absent_mut-weak,1,0.041666667,9860
972,ant-strong_mut-absent,10,0.416666667,9860
973,ant-strong_mut-strong,2,0.083333333,9860
974,ant-strong_mut-weak,5,0.208333333,9860
975,ant-weak_mut-absent,4,0.166666667,9860
976,ant-absent_mut-absent,3,0.125,9859
977,ant-absent_mut-weak,1,0.041666667,9859
978,ant-strong_mut-absent,10,0.416666667,9859
979,ant-strong_mut-strong,2,0.083333333,9859
980,ant-strong_mut-weak,3,0.125,9859
981,ant-weak_mut-absent,4,0.166666667,9859
982,ant-weak_mut-weak,1,0.041666667,9859
983,ant-absent_mut-absent,3,0.125,9858
984,ant-strong_mut-absent,11,0.458333333,9858
985,ant-strong_mut-strong,2,0.083333333,9858
986,ant-strong_mut-weak,2,0.083333333,9858
987,ant-weak_mut-absent,3,0.125,9858
988,ant-weak_mut-weak,3,0.125,9858
989,ant-absent_mut-absent,6,0.25,9857
990,ant-strong_mut-absent,9,0.375,9857
991,ant-strong_mut-strong,1,0.041666667,9857
992,ant-strong_mut-weak,4,0.166666667,9857
993,ant-weak_mut-absent,2,0.083333333,9857
994,ant-weak_mut-strong,1,0.041666667,9857
995,ant-weak_mut-weak,1,0.041666667,9857
996,ant-absent_mut-weak,1,0.041666667,9856
997,ant-strong_mut-absent,10,0.416666667,9856
998,ant-strong_mut-strong,1,0.041666667,9856
999,ant-strong_mut-weak,3,0.125,9856
1000,ant-weak_mut-absent,6,0.25,9856
1001,ant-weak_mut-strong,1,0.041666667,9856
1002,ant-weak_mut-weak,2,0.083333333,9856
1003,ant-absent_mut-absent,5,0.208333333,9855
1004,ant-strong_mut-absent,10,0.416666667,9855
1005,ant-strong_mut-weak,2,0.083333333,9855
1006,ant-weak_mut-absent,3,0.125,9855
1007,ant-weak_mut-strong,2,0.083333333,9855
1008,ant-weak_mut-weak,2,0.083333333,9855
1009,ant-absent_mut-absent,2,0.083333333,9854
1010,ant-absent_mut-weak,1,0.041666667,9854
1011,ant-strong_mut-absent,10,0.416666667,9854
1012,ant-strong_mut-strong,2,0.083333333,9854
1013,ant-strong_mut-weak,3,0.125,9854
1014,ant-weak_mut-absent,5,0.208333333,9854
1015,ant-weak_mut-weak,1,0.041666667,9854
1016,ant-absent_mut-absent,3,0.125,9853
1017,ant-absent_mut-strong,1,0.041666667,9853
1018,ant-absent_mut-weak,1,0.041666667,9853
1019,ant-strong_mut-absent,10,0.416666667,9853
1020,ant-strong_mut-weak,5,0.208333333,9853
1021,ant-weak_mut-absent,3,0.125,9853
1022,ant-weak_mut-strong,1,0.041666667,9853
1023,ant-absent_mut-absent,4,0.166666667,9852
1024,ant-absent_mut-strong,1,0.041666667,9852
1025,ant-strong_mut-absent,10,0.416666667,9852
1026,ant-strong_mut-strong,1,0.041666667,9852
1027,ant-strong_mut-weak,4,0.166666667,9852
1028,ant-weak_mut-absent,2,0.083333333,9852
1029,ant-weak_mut-weak,2,0.083333333,9852
1030,ant-absent_mut-absent,4,0.166666667,9851
1031,ant-absent_mut-weak,1,0.041666667,9851
1032,ant-strong_mut-absent,9,0.375,9851
1033,ant-strong_mut-strong,2,0.083333333,9851
1034,ant-strong_mut-weak,4,0.166666667,9851
1035,ant-weak_mut-absent,3,0.125,9851
1036,ant-weak_mut-weak,1,0.041666667,9851
1037,ant-absent_mut-absent,1,0.041666667,9850
1038,ant-absent_mut-strong,1,0.041666667,9850
1039,ant-absent_mut-weak,2,0.083333333,9850
1040,ant-strong_mut-absent,10,0.416666667,9850
1041,ant-strong_mut-strong,1,0.041666667,9850
1042,ant-strong_mut-weak,2,0.083333333,9850
1043,ant-weak_mut-absent,6,0.25,9850
1044,ant-weak_mut-weak,1,0.041666667,9850
1045,ant-absent_mut-absent,2,0.083333333,9849
1046,ant-absent_mut-weak,2,0.083333333,9849
1047,ant-strong_mut-absent,11,0.458333333,9849
1048,ant-strong_mut-strong,2,0.083333333,9849
1049,ant-strong_mut-weak,2,0.083333333,9849
1050,ant-weak_mut-absent,3,0.125,9849
1051,ant-weak_mut-weak,2,0.083333333,9849
1052,ant-absent_mut-absent,4,0.166666667,9848
1053,ant-absent_mut-weak,1,0.041666667,9848
1054,ant-strong_mut-absent,10,0.416666667,9848
1055,ant-strong_mut-weak,3,0.125,9848
1056,ant-weak_mut-absent,3,0.125,9848
1057,ant-weak_mut-strong,2,0.083333333,9848
1058,ant-weak_mut-weak,1,0.041666667,9848
1059,ant-absent_mut-absent,2,0.083333333,9847
1060,ant-absent_mut-weak,1,0.041666667,9847
