"","iteration","Absent","Mutualism_Antagonism","StrongW_Antagonism","StrongW_Mutualism"
"6408","6765",16,9,26,19
"6409","6766",12,12,25,21
"6410","6767",15,12,21,22
"6411","6768",13,10,26,21
"6412","6769",15,7,27,21
"6413","677",14,10,26,20
"6414","6770",14,6,28,22
"6415","6771",17,11,24,18
"6416","6772",19,13,23,15
"6417","6773",15,12,25,18
"6418","6774",16,13,25,16
"6419","6775",20,11,20,19
"6420","6776",11,9,28,22
"6421","6777",14,11,25,20
"6422","6778",15,9,26,20
"6423","6779",15,13,25,17
"6424","678",13,10,26,21
"6425","6780",14,12,24,20
"6426","6781",13,7,28,22
"6427","6782",15,8,26,21
"6428","6783",15,9,28,18
"6429","6784",13,9,27,21
"6430","6785",16,8,24,22
"6431","6786",14,8,26,22
"6432","6787",10,7,28,25
"6433","6788",19,8,25,18
"6434","6789",15,6,28,21
"6435","679",15,8,26,21
"6436","6790",16,7,28,19
"6437","6791",21,10,23,16
"6438","6792",14,6,27,23
"6439","6793",18,10,22,20
"6440","6794",11,8,29,22
"6441","6795",13,11,27,19
"6442","6796",17,8,27,18
"6443","6797",13,8,28,21
"6444","6798",17,9,26,18
"6445","6799",14,9,27,20
"6446","68",16,12,23,19
"6447","680",15,9,25,21
"6448","6800",16,7,26,21
"6449","6801",17,14,22,17
"6450","6802",16,10,23,21
"6451","6803",13,5,27,25
"6452","6804",15,12,22,21
"6453","6805",13,7,27,23
"6454","6806",19,8,24,19
"6455","6807",16,11,24,19
"6456","6808",12,7,28,23
"6457","6809",19,13,20,18
"6458","681",15,11,26,18
"6459","6810",15,10,23,22
"6460","6811",15,14,23,18
"6461","6812",12,8,28,22
"6462","6813",17,8,22,23
"6463","6814",16,12,24,18
"6464","6815",16,11,25,18
"6465","6816",15,12,23,20
"6466","6817",16,13,24,17
"6467","6818",12,11,28,19
"6468","6819",11,5,30,24
"6469","682",14,9,28,19
"6470","6820",17,12,22,19
"6471","6821",17,10,24,19
"6472","6822",16,9,25,20
"6473","6823",14,9,24,23
"6474","6824",15,5,27,23
"6475","6825",19,12,23,16
"6476","6826",23,7,26,14
"6477","6827",15,10,23,22
"6478","6828",12,9,25,24
"6479","6829",13,11,25,21
"6480","683",16,14,21,19
"6481","6830",16,6,28,20
"6482","6831",13,8,28,21
"6483","6832",13,7,30,20
"6484","6833",17,8,27,18
"6485","6834",16,9,28,17
"6486","6835",14,6,28,22
"6487","6836",21,10,24,15
"6488","6837",17,10,25,18
"6489","6838",16,7,27,20
"6490","6839",18,10,24,18
"6491","684",17,11,23,19
"6492","6840",17,12,24,17
"6493","6841",17,7,26,20
"6494","6842",15,14,21,20
"6495","6843",15,8,26,21
"6496","6844",18,7,27,18
"6497","6845",11,12,25,22
"6498","6846",14,10,25,21
"6499","6847",15,10,24,21
"6500","6848",16,8,24,22
"6501","6849",14,7,29,20
"6502","685",12,9,28,21
"6503","6850",17,12,24,17
"6504","6851",14,10,27,19
"6505","6852",18,6,25,21
"6506","6853",17,8,25,20
"6507","6854",18,8,25,19
"6508","6855",18,10,24,18
"6509","6856",14,11,23,22
"6510","6857",17,11,22,20
"6511","6858",18,9,24,19
"6512","6859",14,8,29,19
"6513","686",15,8,28,19
"6514","6860",16,6,27,21
"6515","6861",18,12,24,16
"6516","6862",18,8,25,19
"6517","6863",15,8,27,20
"6518","6864",17,11,24,18
"6519","6865",21,10,22,17
"6520","6866",18,12,23,17
"6521","6867",12,7,27,24
"6522","6868",17,9,25,19
"6523","6869",12,8,28,22
"6524","687",17,9,26,18
"6525","6870",16,12,23,19
"6526","6871",18,9,27,16
"6527","6872",18,11,23,18
"6528","6873",17,8,25,20
"6529","6874",13,7,27,23
"6530","6875",16,9,26,19
"6531","6876",20,7,24,19
"6532","6877",11,10,26,23
"6533","6878",19,6,29,16
"6534","6879",14,9,26,21
"6535","688",15,7,27,21
"6536","6880",12,9,28,21
"6537","6881",12,10,25,23
"6538","6882",11,10,26,23
"6539","6883",18,12,24,16
"6540","6884",13,9,28,20
"6541","6885",15,8,26,21
"6542","6886",15,9,26,20
"6543","6887",14,9,27,20
"6544","6888",17,11,25,17
"6545","6889",16,8,25,21
"6546","689",19,9,25,17
"6547","6890",15,13,25,17
"6548","6891",15,12,26,17
"6549","6892",17,12,23,18
"6550","6893",16,15,22,17
"6551","6894",17,6,24,23
"6552","6895",16,9,24,21
"6553","6896",14,10,25,21
"6554","6897",15,9,26,20
"6555","6898",15,12,25,18
"6556","6899",16,7,25,22
"6557","69",21,5,26,18
"6558","690",19,11,23,17
"6559","6900",15,6,27,22
"6560","6901",15,12,24,19
"6561","6902",15,5,28,22
"6562","6903",16,7,29,18
"6563","6904",17,4,29,20
"6564","6905",11,11,27,21
"6565","6906",16,9,22,23
"6566","6907",16,13,25,16
"6567","6908",16,7,26,21
"6568","6909",12,9,25,24
"6569","691",14,11,26,19
"6570","6910",17,12,24,17
"6571","6911",12,5,30,23
"6572","6912",17,9,25,19
"6573","6913",18,11,23,18
"6574","6914",18,10,24,18
"6575","6915",17,14,22,17
"6576","6916",12,9,25,24
"6577","6917",15,13,23,19
"6578","6918",17,10,26,17
"6579","6919",16,12,25,17
"6580","692",17,14,21,18
"6581","6920",15,10,26,19
"6582","6921",15,11,22,22
"6583","6922",14,8,28,20
"6584","6923",17,11,25,17
"6585","6924",15,7,28,20
"6586","6925",13,8,27,22
"6587","6926",15,9,24,22
"6588","6927",17,8,27,18
"6589","6928",19,7,23,21
"6590","6929",19,9,24,18
"6591","693",12,10,24,24
"6592","6930",15,8,27,20
"6593","6931",17,9,24,20
"6594","6932",13,10,26,21
"6595","6933",18,9,25,18
"6596","6934",15,9,24,22
"6597","6935",12,7,30,21
"6598","6936",21,9,22,18
"6599","6937",16,11,23,20
"6600","6938",14,6,29,21
"6601","6939",15,10,24,21
"6602","694",17,10,27,16
"6603","6940",17,11,23,19
"6604","6941",16,14,22,18
"6605","6942",15,8,28,19
"6606","6943",12,6,30,22
"6607","6944",14,7,28,21
"6608","6945",14,10,24,22
"6609","6946",14,8,26,22
"6610","6947",16,9,24,21
"6611","6948",19,16,22,13
"6612","6949",14,11,26,19
"6613","695",16,12,22,20
"6614","6950",17,12,22,19
"6615","6951",14,10,26,20
"6616","6952",18,10,23,19
"6617","6953",11,6,25,28
"6618","6954",14,8,26,22
"6619","6955",13,10,26,21
"6620","6956",18,6,27,19
"6621","6957",16,10,25,19
"6622","6958",14,8,24,24
"6623","6959",13,13,25,19
"6624","696",14,12,26,18
"6625","6960",18,13,22,17
"6626","6961",16,7,27,20
"6627","6962",15,7,26,22
"6628","6963",16,14,22,18
"6629","6964",13,6,28,23
"6630","6965",14,11,25,20
"6631","6966",15,6,27,22
"6632","6967",14,9,24,23
"6633","6968",13,8,27,22
"6634","6969",18,10,24,18
"6635","697",16,11,23,20
"6636","6970",17,10,28,15
"6637","6971",19,13,23,15
"6638","6972",16,8,25,21
"6639","6973",16,13,23,18
"6640","6974",13,9,29,19
"6641","6975",15,12,26,17
"6642","6976",14,8,26,22
"6643","6977",14,10,25,21
"6644","6978",17,11,25,17
"6645","6979",14,5,30,21
"6646","698",17,10,25,18
"6647","6980",15,10,28,17
"6648","6981",14,9,26,21
"6649","6982",14,6,29,21
"6650","6983",17,10,25,18
"6651","6984",16,11,24,19
"6652","6985",18,10,25,17
"6653","6986",16,6,27,21
"6654","6987",21,14,22,13
"6655","6988",18,9,24,19
"6656","6989",16,11,22,21
"6657","699",17,12,24,17
"6658","6990",18,8,22,22
"6659","6991",15,12,25,18
"6660","6992",16,8,25,21
"6661","6993",16,10,23,21
"6662","6994",16,8,24,22
"6663","6995",19,10,26,15
"6664","6996",13,10,26,21
"6665","6997",12,6,29,23
"6666","6998",15,11,25,19
"6667","6999",17,10,26,17
"6668","7",9,13,23,25
"6669","70",17,10,26,17
"6670","700",12,12,26,20
"6671","7000",16,10,24,20
"6672","7001",20,8,24,18
"6673","7002",15,8,28,19
"6674","7003",15,11,24,20
"6675","7004",18,17,20,15
"6676","7005",12,8,26,24
"6677","7006",16,6,27,21
"6678","7007",16,10,25,19
"6679","7008",16,10,24,20
"6680","7009",12,9,26,23
"6681","701",18,12,25,15
"6682","7010",17,9,23,21
"6683","7011",15,8,26,21
"6684","7012",16,10,23,21
"6685","7013",17,8,26,19
"6686","7014",21,15,21,13
"6687","7015",15,11,26,18
"6688","7016",16,14,21,19
"6689","7017",11,4,29,26
"6690","7018",13,8,28,21
"6691","7019",17,4,28,21
"6692","702",14,5,28,23
"6693","7020",14,10,26,20
"6694","7021",15,9,29,17
"6695","7022",16,9,25,20
"6696","7023",12,6,29,23
"6697","7024",13,9,25,23
"6698","7025",16,7,27,20
"6699","7026",21,15,21,13
"6700","7027",15,10,28,17
"6701","7028",13,10,25,22
"6702","7029",17,7,30,16
"6703","703",13,12,26,19
"6704","7030",15,11,25,19
"6705","7031",16,13,22,19
"6706","7032",17,9,25,19
"6707","7033",15,5,30,20
"6708","7034",15,8,27,20
"6709","7035",14,10,27,19
"6710","7036",15,8,27,20
"6711","7037",14,7,30,19
"6712","7038",15,13,22,20
"6713","7039",16,8,25,21
"6714","704",16,6,26,22
"6715","7040",16,8,26,20
"6716","7041",13,11,26,20
"6717","7042",15,10,24,21
"6718","7043",16,15,23,16
"6719","7044",17,7,25,21
"6720","7045",16,9,26,19
"6721","7046",16,14,23,17
"6722","7047",20,8,25,17
"6723","7048",12,9,26,23
"6724","7049",17,7,26,20
"6725","705",13,4,29,24
"6726","7050",18,12,24,16
"6727","7051",14,9,24,23
"6728","7052",13,6,27,24
"6729","7053",14,6,29,21
"6730","7054",15,13,21,21
"6731","7055",15,13,26,16
"6732","7056",17,10,24,19
"6733","7057",16,7,28,19
"6734","7058",18,7,26,19
"6735","7059",16,13,23,18
"6736","706",11,8,30,21
"6737","7060",16,12,24,18
"6738","7061",21,13,21,15
"6739","7062",15,8,27,20
"6740","7063",13,8,26,23
"6741","7064",16,7,28,19
"6742","7065",14,9,26,21
"6743","7066",15,10,23,22
"6744","7067",16,8,27,19
"6745","7068",16,13,22,19
"6746","7069",17,9,25,19
"6747","707",18,9,22,21
"6748","7070",14,10,26,20
"6749","7071",13,5,29,23
"6750","7072",16,12,25,17
"6751","7073",17,13,22,18
"6752","7074",20,11,24,15
"6753","7075",18,10,25,17
"6754","7076",16,9,27,18
"6755","7077",15,14,23,18
"6756","7078",14,8,27,21
"6757","7079",12,10,26,22
"6758","708",15,14,22,19
"6759","7080",15,7,27,21
"6760","7081",14,9,27,20
"6761","7082",16,13,21,20
"6762","7083",17,9,26,18
"6763","7084",15,11,24,20
"6764","7085",18,7,28,17
"6765","7086",14,10,23,23
"6766","7087",15,7,24,24
"6767","7088",14,10,26,20
"6768","7089",18,10,26,16
"6769","709",15,11,25,19
"6770","7090",13,8,26,23
"6771","7091",19,13,21,17
"6772","7092",16,11,24,19
"6773","7093",15,11,26,18
"6774","7094",17,8,25,20
"6775","7095",13,9,27,21
"6776","7096",17,8,25,20
"6777","7097",16,8,29,17
"6778","7098",14,3,33,20
"6779","7099",18,9,26,17
"6780","71",18,8,26,18
"6781","710",14,6,26,24
"6782","7100",13,7,29,21
"6783","7101",13,9,24,24
"6784","7102",16,8,26,20
"6785","7103",17,6,28,19
"6786","7104",14,7,29,20
"6787","7105",16,8,28,18
"6788","7106",15,11,25,19
"6789","7107",15,8,26,21
"6790","7108",13,9,26,22
"6791","7109",15,11,25,19
"6792","711",19,9,26,16
"6793","7110",19,10,25,16
"6794","7111",18,12,22,18
"6795","7112",19,13,22,16
"6796","7113",15,11,25,19
"6797","7114",20,9,26,15
"6798","7115",14,8,27,21
"6799","7116",19,13,22,16
"6800","7117",15,11,24,20
"6801","7118",17,10,23,20
"6802","7119",13,12,28,17
"6803","712",14,6,29,21
"6804","7120",14,11,24,21
"6805","7121",18,10,23,19
"6806","7122",14,10,28,18
"6807","7123",17,10,24,19
"6808","7124",15,11,26,18
"6809","7125",15,6,27,22
"6810","7126",13,5,28,24
"6811","7127",11,6,28,25
"6812","7128",16,12,23,19
"6813","7129",21,11,24,14
"6814","713",15,9,25,21
"6815","7130",17,10,24,19
"6816","7131",14,10,28,18
"6817","7132",13,8,27,22
"6818","7133",20,11,22,17
"6819","7134",12,8,26,24
"6820","7135",14,11,27,18
"6821","7136",15,8,26,21
"6822","7137",13,8,28,21
"6823","7138",16,6,26,22
"6824","7139",15,5,30,20
"6825","714",18,7,28,17
"6826","7140",16,14,22,18
"6827","7141",14,11,25,20
"6828","7142",10,9,27,24
"6829","7143",16,8,28,18
"6830","7144",15,11,22,22
"6831","7145",11,7,26,26
"6832","7146",19,14,21,16
"6833","7147",16,6,26,22
"6834","7148",19,10,21,20
"6835","7149",17,12,22,19
"6836","715",12,10,26,22
"6837","7150",14,11,24,21
"6838","7151",11,11,26,22
"6839","7152",17,6,28,19
"6840","7153",14,3,29,24
"6841","7154",16,8,28,18
"6842","7155",14,13,25,18
"6843","7156",21,12,23,14
"6844","7157",16,11,23,20
"6845","7158",17,9,25,19
"6846","7159",14,11,26,19
"6847","716",11,5,32,22
"6848","7160",16,10,26,18
"6849","7161",15,9,27,19
"6850","7162",15,9,26,20
"6851","7163",15,13,24,18
"6852","7164",15,7,26,22
"6853","7165",13,11,28,18
"6854","7166",17,7,26,20
"6855","7167",19,10,28,13
"6856","7168",16,8,27,19
"6857","7169",13,6,27,24
"6858","717",15,5,30,20
"6859","7170",18,10,24,18
"6860","7171",16,10,26,18
"6861","7172",14,9,27,20
"6862","7173",18,8,25,19
"6863","7174",12,7,25,26
"6864","7175",15,10,27,18
"6865","7176",14,8,24,24
"6866","7177",15,6,26,23
"6867","7178",18,10,23,19
"6868","7179",18,10,26,16
"6869","718",15,7,27,21
"6870","7180",11,10,24,25
"6871","7181",10,10,30,20
"6872","7182",20,9,26,15
"6873","7183",16,10,27,17
"6874","7184",15,9,26,20
"6875","7185",15,5,28,22
"6876","7186",17,9,28,16
"6877","7187",17,8,26,19
"6878","7188",13,10,24,23
"6879","7189",15,8,25,22
"6880","719",18,12,19,21
"6881","7190",14,9,29,18
"6882","7191",17,11,26,16
"6883","7192",13,10,25,22
"6884","7193",14,8,29,19
"6885","7194",17,9,24,20
"6886","7195",15,15,23,17
"6887","7196",14,8,28,20
"6888","7197",14,10,26,20
"6889","7198",16,9,24,21
"6890","7199",16,12,26,16
"6891","72",14,11,27,18
"6892","720",16,7,28,19
"6893","7200",14,13,27,16
"6894","7201",19,13,22,16
"6895","7202",17,11,22,20
"6896","7203",17,10,21,22
"6897","7204",14,7,25,24
"6898","7205",17,8,24,21
"6899","7206",18,6,25,21
"6900","7207",14,9,28,19
"6901","7208",15,12,23,20
"6902","7209",17,14,20,19
"6903","721",18,10,23,19
"6904","7210",16,9,24,21
"6905","7211",18,14,24,14
"6906","7212",19,10,25,16
"6907","7213",19,9,27,15
"6908","7214",19,7,25,19
"6909","7215",19,5,29,17
"6910","7216",12,4,27,27
"6911","7217",18,14,22,16
"6912","7218",12,12,27,19
"6913","7219",15,10,26,19
"6914","722",13,7,29,21
"6915","7220",13,13,26,18
"6916","7221",21,12,22,15
"6917","7222",16,9,25,20
"6918","7223",14,6,28,22
"6919","7224",13,9,26,22
"6920","7225",16,9,24,21
"6921","7226",21,11,22,16
"6922","7227",17,13,21,19
"6923","7228",12,6,32,20
"6924","7229",13,11,25,21
"6925","723",12,8,27,23
"6926","7230",13,8,29,20
"6927","7231",15,4,29,22
"6928","7232",15,9,27,19
"6929","7233",16,10,24,20
"6930","7234",13,13,24,20
"6931","7235",17,11,23,19
"6932","7236",12,7,26,25
"6933","7237",15,9,27,19
"6934","7238",15,11,27,17
"6935","7239",15,7,28,20
"6936","724",15,7,29,19
"6937","7240",14,6,28,22
"6938","7241",14,10,27,19
"6939","7242",21,12,21,16
"6940","7243",16,8,28,18
"6941","7244",14,6,26,24
"6942","7245",8,6,30,26
"6943","7246",18,15,20,17
"6944","7247",19,7,26,18
"6945","7248",13,5,28,24
"6946","7249",13,8,27,22
"6947","725",12,9,27,22
"6948","7250",15,9,27,19
"6949","7251",16,11,24,19
"6950","7252",10,11,26,23
"6951","7253",14,12,26,18
"6952","7254",15,8,26,21
"6953","7255",16,9,25,20
"6954","7256",12,10,27,21
"6955","7257",15,13,22,20
"6956","7258",15,11,23,21
"6957","7259",15,7,26,22
"6958","726",13,7,27,23
"6959","7260",17,5,29,19
"6960","7261",18,13,24,15
"6961","7262",14,3,30,23
"6962","7263",15,12,25,18
"6963","7264",12,9,28,21
"6964","7265",17,13,23,17
"6965","7266",15,6,29,20
"6966","7267",15,5,30,20
"6967","7268",17,14,23,16
"6968","7269",14,9,26,21
"6969","727",13,13,25,19
"6970","7270",12,7,30,21
"6971","7271",15,12,22,21
"6972","7272",15,10,26,19
"6973","7273",12,9,28,21
"6974","7274",18,12,23,17
"6975","7275",14,6,28,22
"6976","7276",16,6,29,19
"6977","7277",15,10,25,20
"6978","7278",18,9,25,18
"6979","7279",15,8,28,19
"6980","728",18,9,25,18
"6981","7280",15,8,28,19
"6982","7281",10,8,29,23
"6983","7282",17,9,26,18
"6984","7283",13,6,29,22
"6985","7284",16,7,26,21
"6986","7285",15,14,22,19
"6987","7286",16,10,22,22
"6988","7287",18,5,27,20
"6989","7288",12,10,22,26
"6990","7289",13,8,27,22
"6991","729",16,9,24,21
"6992","7290",14,8,24,24
"6993","7291",14,6,26,24
"6994","7292",19,8,23,20
"6995","7293",12,9,29,20
"6996","7294",18,8,23,21
"6997","7295",16,9,24,21
"6998","7296",17,12,24,17
"6999","7297",11,7,29,23
"7000","7298",14,8,27,21
"7001","7299",14,9,28,19
"7002","73",13,11,25,21
"7003","730",15,9,26,20
"7004","7300",18,13,21,18
"7005","7301",10,9,28,23
"7006","7302",16,14,23,17
"7007","7303",11,9,28,22
"7008","7304",16,9,25,20
"7009","7305",15,8,26,21
"7010","7306",11,11,27,21
"7011","7307",14,10,26,20
"7012","7308",17,12,24,17
"7013","7309",16,10,26,18
"7014","731",19,15,23,13
"7015","7310",19,11,23,17
"7016","7311",15,9,26,20
"7017","7312",12,6,28,24
"7018","7313",16,9,25,20
"7019","7314",15,5,31,19
"7020","7315",16,11,25,18
"7021","7316",16,11,26,17
"7022","7317",15,6,27,22
"7023","7318",16,8,25,21
"7024","7319",12,10,26,22
"7025","732",13,7,28,22
"7026","7320",14,9,28,19
"7027","7321",16,10,26,18
"7028","7322",11,10,25,24
"7029","7323",18,7,25,20
"7030","7324",15,11,25,19
"7031","7325",14,11,27,18
"7032","7326",15,9,27,19
"7033","7327",17,12,24,17
"7034","7328",16,10,24,20
"7035","7329",17,11,25,17
"7036","733",17,9,25,19
"7037","7330",13,9,26,22
"7038","7331",10,8,28,24
"7039","7332",19,8,28,15
"7040","7333",14,8,26,22
"7041","7334",15,4,27,24
"7042","7335",16,12,24,18
"7043","7336",15,8,26,21
"7044","7337",19,9,23,19
"7045","7338",14,9,25,22
"7046","7339",19,8,24,19
"7047","734",15,9,27,19
"7048","7340",11,8,28,23
"7049","7341",15,7,26,22
"7050","7342",13,7,28,22
"7051","7343",16,7,27,20
"7052","7344",11,9,29,21
"7053","7345",13,10,27,20
"7054","7346",18,11,22,19
"7055","7347",15,12,22,21
"7056","7348",16,11,25,18
"7057","7349",13,7,29,21
"7058","735",10,8,28,24
"7059","7350",18,6,27,19
"7060","7351",13,11,26,20
"7061","7352",13,8,31,18
"7062","7353",14,11,25,20
"7063","7354",16,10,24,20
"7064","7355",15,8,24,23
"7065","7356",22,9,23,16
"7066","7357",16,12,21,21
"7067","7358",19,11,24,16
"7068","7359",13,11,25,21
"7069","736",16,8,27,19
"7070","7360",16,7,25,22
"7071","7361",16,9,26,19
"7072","7362",17,7,25,21
"7073","7363",18,12,24,16
"7074","7364",21,12,21,16
"7075","7365",18,10,23,19
"7076","7366",17,8,24,21
"7077","7367",21,11,25,13
"7078","7368",15,10,25,20
"7079","7369",14,7,26,23
"7080","737",15,9,25,21
"7081","7370",13,8,27,22
"7082","7371",19,11,25,15
"7083","7372",15,13,24,18
"7084","7373",15,8,27,20
"7085","7374",12,8,28,22
"7086","7375",15,8,28,19
"7087","7376",17,10,23,20
"7088","7377",14,6,28,22
"7089","7378",15,6,28,21
"7090","7379",13,6,26,25
"7091","738",17,8,24,21
"7092","7380",18,12,22,18
"7093","7381",15,9,26,20
"7094","7382",15,12,26,17
"7095","7383",11,10,26,23
"7096","7384",15,9,26,20
"7097","7385",14,6,29,21
"7098","7386",20,10,24,16
"7099","7387",18,10,25,17
"7100","7388",15,11,26,18
"7101","7389",13,9,25,23
"7102","739",16,8,26,20
"7103","7390",17,9,26,18
"7104","7391",16,13,23,18
"7105","7392",19,8,25,18
"7106","7393",9,4,31,26
"7107","7394",18,10,25,17
"7108","7395",15,8,27,20
"7109","7396",15,11,24,20
"7110","7397",16,14,23,17
"7111","7398",14,12,22,22
"7112","7399",15,5,27,23
"7113","74",18,14,25,13
"7114","740",15,9,24,22
"7115","7400",12,8,25,25
"7116","7401",19,14,23,14
"7117","7402",19,12,25,14
"7118","7403",12,11,25,22
"7119","7404",12,8,27,23
"7120","7405",14,7,27,22
"7121","7406",17,12,24,17
"7122","7407",16,8,25,21
"7123","7408",12,11,28,19
"7124","7409",17,8,25,20
"7125","741",15,13,24,18
"7126","7410",10,7,27,26
"7127","7411",14,10,27,19
"7128","7412",14,5,29,22
"7129","7413",16,11,23,20
"7130","7414",13,8,27,22
"7131","7415",17,13,22,18
"7132","7416",13,8,26,23
"7133","7417",13,6,27,24
"7134","7418",19,12,23,16
"7135","7419",14,8,26,22
"7136","742",11,8,26,25
"7137","7420",17,9,26,18
"7138","7421",14,7,29,20
"7139","7422",11,6,27,26
"7140","7423",12,7,26,25
"7141","7424",15,11,22,22
"7142","7425",13,10,26,21
"7143","7426",15,10,25,20
"7144","7427",16,5,28,21
"7145","7428",13,14,23,20
"7146","7429",12,6,30,22
"7147","743",11,8,28,23
"7148","7430",11,11,28,20
"7149","7431",16,11,22,21
"7150","7432",14,5,28,23
"7151","7433",18,13,21,18
"7152","7434",16,10,26,18
"7153","7435",20,8,27,15
"7154","7436",17,13,22,18
"7155","7437",18,10,26,16
"7156","7438",21,10,25,14
"7157","7439",14,11,23,22
"7158","744",14,9,29,18
"7159","7440",16,12,25,17
"7160","7441",20,7,23,20
"7161","7442",17,13,22,18
"7162","7443",20,9,25,16
"7163","7444",14,11,24,21
"7164","7445",15,8,27,20
"7165","7446",14,14,26,16
"7166","7447",17,6,26,21
"7167","7448",15,9,28,18
"7168","7449",16,10,25,19
"7169","745",12,6,30,22
"7170","7450",16,8,27,19
"7171","7451",9,5,32,24
"7172","7452",15,13,22,20
"7173","7453",17,15,22,16
"7174","7454",19,11,25,15
"7175","7455",9,10,28,23
"7176","7456",14,9,27,20
"7177","7457",17,8,30,15
"7178","7458",14,10,26,20
"7179","7459",16,12,22,20
"7180","746",16,6,29,19
"7181","7460",16,9,25,20
"7182","7461",11,7,29,23
"7183","7462",16,6,26,22
"7184","7463",15,11,24,20
"7185","7464",21,13,23,13
"7186","7465",17,11,23,19
"7187","7466",10,12,26,22
"7188","7467",21,11,21,17
"7189","7468",15,12,23,20
"7190","7469",18,9,25,18
"7191","747",13,11,25,21
"7192","7470",12,7,26,25
"7193","7471",14,10,24,22
"7194","7472",17,9,27,17
"7195","7473",17,11,24,18
"7196","7474",19,9,26,16
"7197","7475",16,13,22,19
"7198","7476",15,5,29,21
"7199","7477",14,11,27,18
"7200","7478",15,12,23,20
"7201","7479",17,9,24,20
"7202","748",16,8,26,20
"7203","7480",18,8,24,20
"7204","7481",16,7,28,19
"7205","7482",14,10,25,21
"7206","7483",15,9,26,20
"7207","7484",16,7,26,21
"7208","7485",15,6,28,21
"7209","7486",14,7,29,20
"7210","7487",14,8,26,22
"7211","7488",13,10,26,21
"7212","7489",14,9,25,22
"7213","749",18,8,23,21
"7214","7490",12,9,25,24
"7215","7491",16,7,25,22
"7216","7492",15,13,24,18
"7217","7493",13,12,24,21
"7218","7494",18,10,25,17
"7219","7495",19,14,20,17
"7220","7496",13,6,25,26
"7221","7497",17,10,25,18
"7222","7498",15,8,27,20
"7223","7499",12,6,29,23
"7224","75",15,8,28,19
"7225","750",16,12,26,16
"7226","7500",16,8,29,17
"7227","7501",16,12,23,19
"7228","7502",15,10,25,20
"7229","7503",16,6,28,20
"7230","7504",17,10,26,17
"7231","7505",17,10,23,20
"7232","7506",13,6,32,19
"7233","7507",17,7,27,19
"7234","7508",12,9,25,24
"7235","7509",11,11,27,21
"7236","751",18,12,26,14
"7237","7510",13,13,23,21
"7238","7511",14,11,24,21
"7239","7512",15,9,26,20
"7240","7513",12,8,26,24
"7241","7514",13,8,30,19
"7242","7515",16,12,24,18
"7243","7516",16,9,25,20
"7244","7517",18,11,24,17
"7245","7518",14,9,28,19
"7246","7519",19,8,25,18
"7247","752",18,10,25,17
